url,title,address,latitude,longitude,category,status,is_solved
https://jarokelo.hu/bejelentesek/budapest/167486/nagy-mennyisegu-ag,Nagy mennyiségű ág,"III. kerület, Óbuda-Békásmegyer,  Sinkovits Imre u. 2",47.59006676365148,19.06509098127013,Parkok és zöldterületek,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/167487/tonkrement-ut,Tönkrement út,"III. kerület, Óbuda-Békásmegyer,  Királyok útja 195",47.59023635368657,19.065596577665673,Kátyú,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/167489/szetesett-fatamasztek,Szétesett fatámaszték,"III. kerület, Óbuda-Békásmegyer,  Királyok útja 211",47.590868973712,19.065646412985185,Parkok és zöldterületek,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/167490/rossz-allapotu-ut-sullyedt-fedlap,"Rossz állapotú út, süllyedt fedlap","III. kerület, Óbuda-Békásmegyer,  Királyok útja 245",47.5927016036527,19.066368078283137,Kátyú,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/167493/sullyedo-ut,Süllyedő út,"III. kerület, Óbuda-Békásmegyer,  Királyok útja 247",47.59286982850059,19.06643379240701,Kátyú,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/167494/rongalt-kozmuszekrenyek,Rongált közműszekrények,"V. kerület, Belváros-Lipótváros,  Október 6. u. 26",47.503055305138794,19.050399043828598,Graffiti,Válaszra vár,False
https://jarokelo.hu/bejelentesek/budapest/167495/betontombok-es-oszlop-a-fahoz-lancolva,Betontömbök és oszlop a fához láncolva,"V. kerület, Belváros-Lipótváros,  Október 6. u. 26",47.50303537348039,19.05040172599916,Parkok és zöldterületek,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/167496/rongalt-automata,Rongált automata,"II. kerület,  Margit híd",47.514548308701706,19.038729219895075,Graffiti,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/167497/rongalt-uvegfelulet,Rongált üvegfelület,"II. kerület,  Széll Kálmán tér 1025",47.50706061266132,19.024723290765145,Graffiti,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/167498/fenyo-es-zoldhulladek,Fenyő és zöldhulladék,"III. kerület, Óbuda-Békásmegyer,  Törzs u. 2",47.543026476472946,19.036793337794524,Parkok és zöldterületek,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/167499/hianyos-elektromos-doboz,Hiányos elektromos doboz,"III. kerület, Óbuda-Békásmegyer,  Vörösvári út 52-54",47.54329715876678,19.03675042244419,Közművek,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/167500/fedlaphiany,Fedlaphiány,"III. kerület, Óbuda-Békásmegyer,  Vörösvári út 52-54",47.543372297750366,19.03671689483423,Közművek,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/167501/borzaszto-allapotu-forgalmas-ut,"Borzasztó állapotú, forgalmas út","VII. kerület, Erzsébetváros,  Király utca / Erzsébet körút",47.50313803060318,19.06577427348639,Kátyú,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/166936/tabla-nem-megfeleloen-all,Tábla nem megfelelően áll,"VI. kerület, Terézváros,  Király u. 80",47.50445059451072,19.067794262085975,Forgalomtechnika,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/166937/agyonrongalt-szemetes,Agyonrongált szemetes,"VII. kerület, Erzsébetváros,  Csengery u. 32",47.50446690179394,19.067834495394074,Köztisztaság,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/166938/rongalt-tuzcsap,Rongált tűzcsap,"VII. kerület, Erzsébetváros,  Király u. 77",47.504475961392814,19.06783583649847,Graffiti,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/166941/rongalt-fahely,Rongált fahely,"VII. kerület, Erzsébetváros,  Király u. 77",47.50446146603385,19.067830472080878,Graffiti,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/166942/pocsek-allapotu-fahely,Pocsék állapotú fahely,"VII. kerület, Erzsébetváros,  Erzsébet krt. 51",47.50288507183461,19.0663780558676,Parkok és zöldterületek,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/166943/rongalt-parkoloautomata,Rongált parkolóautomata,"VI. kerület, Terézváros,  Király u. 80",47.50454390833534,19.067648081819264,Graffiti,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/166944/rongalt-telekom-szekrenyek,Rongált telekom szekrények,"II. kerület,  Varsányi Irén u. 1",47.509455121882525,19.033210029697262,Graffiti,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/166946/rongalt-postalada,Rongált postaláda,"II. kerület,  Varsányi Irén u. 1",47.50948592158518,19.033399125417457,Graffiti,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/166947/rongalt-szekreny,Rongált szekrény,"II. kerület,  Kapás u. 31",47.509492262698195,19.03373171930829,Graffiti,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/166586/jarmu-nem-mozdul,Jármű nem mozdul,"III. kerület, Óbuda-Békásmegyer,  Gyűrű u. 14",47.59902600783282,19.060523800779222,Elhagyott jármű,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/166587/gyanus-jarmu,Gyanús jármű,"III. kerület, Óbuda-Békásmegyer,  Füst Milán u. 1",47.59924395013652,19.058981530595116,Elhagyott jármű,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/166588/betondarab-zoldteruleten,Betondarab zöldterületen,"III. kerület, Óbuda-Békásmegyer,  Juhász Gyula u. 6",47.59784300844512,19.060516526801838,Parkok és zöldterületek,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/166589/rongalt-graffitis-szekek,"Rongált, graffitis székek","II. kerület,  Kutyafuttató",47.50805742625369,19.02900000840723,Graffiti,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/165771/ures-fahely,Üres fahely,"VII. kerület, Erzsébetváros,  Erzsébet krt. 13",47.499007948733215,19.07003005612439,Parkok és zöldterületek,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/165773/rongalt-parkoloautomata,Rongált parkolóautomata,"VII. kerület, Erzsébetváros,  Erzsébet krt. 41a",47.50149508660414,19.067515361120694,Parkolás,Válaszra vár,False
https://jarokelo.hu/bejelentesek/budapest/165774/rossz-allapotu-ut,Rossz állapotú út,"VII. kerület, Erzsébetváros,  Erzsébet krt. 41",47.50196439835794,19.067480492392065,Kátyú,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/165776/rossz-allapotu-jarda,Rossz állapotú járda,"VII. kerület, Erzsébetváros,  Erzsébet krt. 41a",47.50226519057598,19.06704999772068,Járda,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/165778/fahely-rossz-allapota,Fahely rossz állapota,"XIII. kerület,  Szent István krt. 14",47.512212474283494,19.05104266898468,Parkok és zöldterületek,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/165779/rongalt-elektromos-szekreny,Rongált elektromos szekrény,"VII. kerület, Erzsébetváros,  Erzsébet krt. 39",47.50188791819342,19.067503431076183,Graffiti,Válaszra vár,False
https://jarokelo.hu/bejelentesek/budapest/165780/polleren-elrongalodott-reklam,Polleren elrongálódott reklám,"VII. kerület, Erzsébetváros,  Erzsébet krt. 35",47.50126465017615,19.06818203030954,Forgalomtechnika,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/165399/figyelmen-kivul-hagyott-tablak,Figyelmen kívül hagyott táblák,"XIV. kerület, Zugló,  Komócsy u. 36",47.52013,19.12147,Parkolás,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/169677/abroncs-es-felnigyilkos-katyu,Abroncs- és felnigyilkos kátyú,"III. kerület, Óbuda-Békásmegyer,  Hévízi út 8c",47.5493094,19.0353349,Kátyú,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/169705/kiszaradt-fa,Kiszáradt fa,"XIV. kerület, Zugló,  Komócsy utca",47.52147,19.12388,Parkok és zöldterületek,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/169399/rengeteg-szemet-es-orrfacsaro-buz,Rengeteg szemét és orrfacsaró bűz,"II. kerület,  Erdélyi János tér",47.51415868384119,19.02431280265835,Köztisztaság,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/169400/rongalt-szekreny,Rongált szekrény,"II. kerület,  Erdélyi János tér",47.51414690853492,19.024314143762748,Graffiti,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/169401/zoldhulladek,Zöldhulladék,"II. kerület,  Keleti Károly u. 47",47.51295353237282,19.02397932900607,Köztisztaság,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/169402/elkepesztoen-rossz-ut,Elképesztően rossz út,"X. kerület, Kőbánya,  Gyakorló u. 2",47.501186008423645,19.13744560229515,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/169403/graffitis-szekreny,Graffitis szekrény,"X. kerület, Kőbánya,  Gyakorló u. 2",47.50124127540638,19.137169334789053,Graffiti,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/169404/rozsdas-oszlop,Rozsdás oszlop,"X. kerület, Kőbánya,  Gyakorló u. 2",47.501475026929,19.137225661154627,Közművek,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/169406/firkalt-viraglada,Firkált virágláda,"II. kerület,  Kapás u. 22",47.50937721666035,19.033606996608164,Graffiti,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/169407/firkalt-parkoloautomata,Firkált parkolóautomata,"II. kerület,  Varsányi Irén u. 10",47.50937540491796,19.03266822351351,Graffiti,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/169408/fedlap-kozepe-hianyzik,Fedlap közepe hiányzik,"II. kerület,  Szász Károly u. 2",47.50945013957285,19.032662859095915,Egyéb,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/169249/firkas-szokokut,Firkás szökőkút,"II. kerület,  Széna tér",47.50836090120867,19.027817154298646,Graffiti,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/169250/szeteso-oszlop,Széteső oszlop,"II. kerület,  Széna tér",47.508280276691174,19.027780944479886,Közművek,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/169251/kidobott-fenyofa,Kidobott fenyőfa,"II. kerület,  Bem rkp. 43",47.50999973824989,19.03913463581264,Köztisztaság,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/169252/oktalan-savelhuzas,Oktalan sávelhúzás,"II. kerület,  Bem rkp. 47",47.51150164008401,19.039215102072408,Egyéb,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/169253/poller-a-kidoles-szelen,Poller a kidőlés szélén,"I. kerület, Várkerület,  Gyorskocsi u. 3",47.506923332233946,19.037202104230037,Forgalomtechnika,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/168922/szemettelep-a-parkoloban,Szeméttelep a parkolóban,"XXIII. kerület, Soroksár,  Ócsai út",47.3771382,19.1326462,Köztisztaság,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/168633/evek-ota-elsullyedo-fedlap,Évek óta elsüllyedő fedlap,"VIII. kerület, Józsefváros,  Asztalos Sándor út 3",47.4976856,19.0995033,Közművek,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/168221/katyus-utca,Kátyús utca,"IV. kerület, Újpest,  Erdősor út 31",47.576968,19.107748972222225,Kátyú,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/168093/megdolt-tabla,Megdőlt tábla,"II. kerület,  Csalogány u. 55",47.50805581785601,19.02810933720682,Forgalomtechnika,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/168094/fedlaphiany,Fedlaphiány,"II. kerület,  Csalogány u. 45b",47.5079702104223,19.029514144180624,Közművek,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/168095/megdolt-tabla-rongalt-szemetes,"Megdőlt tábla, rongált szemetes","I. kerület, Várkerület,  Széna tér 1",47.5036470016193,19.066343187151496,Forgalomtechnika,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/168096/borzaszto-allapotu-ut,Borzasztó állapotú út,"I. kerület, Várkerület,  Széna tér 7",47.50752450596724,19.02677091490655,Kátyú,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/168097/tonkrement-utcabutorok,Tönkrement utcabútorok,"II. kerület,  Széll Kálmán tér M",47.50670048670309,19.02484700808254,Parkok és zöldterületek,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/168098/ferde-fedlap,Ferde fedlap,"I. kerület, Várkerület,  Déli pályaudvar M",47.50105690656429,19.023945244942013,Kátyú,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/168099/pocsek-allapotu-atjaro,Pocsék állapotú átjáró,"XII. kerület, Hegyvidék,  Csörsz utca",47.49002310956315,19.024580738043163,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/168101/hibas-tabla,Hibás tábla,"XII. kerület, Hegyvidék,  Csörsz utca",47.49010013728827,19.02458207916085,Forgalomtechnika,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/168102/rongalt-szekreny,Rongált szekrény,"XII. kerület, Hegyvidék,  Csörsz utca",47.49075622771452,19.024653157699525,Graffiti,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/168104/aszfaltpup,Aszfaltpúp,"III. kerület, Óbuda-Békásmegyer,  Mozaik u. 7",47.55040345347635,19.04772737528889,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/167830/serult-szemetes,Sérült szemetes,"VIII. kerület, Józsefváros,  Hungária krt. 26",47.4955686,19.1089819,Köztisztaság,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/167845/szemetlerakat,Szemétlerakat,"X. kerület, Kőbánya,  Jászberényi út 119",47.486394,19.2097634,Köztisztaság,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/167745/sarga-rovarcsapda-kozteruleten,Sárga rovarcsapda közterületen?,"XIII. kerület,  Tahi u. 62",47.540161,19.082491,Parkok és zöldterületek,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/171978/tonkrement-utjavitas,Tönkrement útjavítás,"III. kerület, Óbuda-Békásmegyer,  Madzsar József utca / Pünkösdfürdő utca",47.594810900799125,19.0536574762939,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171980/gazos-viragladak,Gazos virágládák,"III. kerület, Óbuda-Békásmegyer,  Heltai Jenő tér 4",47.59715584324589,19.057229664490432,Parkok és zöldterületek,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171981/balesetes-poller,Balesetes poller,"III. kerület, Óbuda-Békásmegyer,  Heltai Jenő tér 1",47.59720829604819,19.057228323386035,Forgalomtechnika,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171982/katyus-repedezett-ut,"Kátyús, repedezett út","III. kerület, Óbuda-Békásmegyer,  Füst Milán u. 1",47.59892381881139,19.05946835154798,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171985/roncsbol-mar-folyik-is-valami,Roncsból már folyik is valami,"III. kerület, Óbuda-Békásmegyer,  Gyűrű u. 12",47.59915713506405,19.060545258422373,Elhagyott jármű,Válaszra vár,False
https://jarokelo.hu/bejelentesek/budapest/171986/elfordult-megdolt-tabla,"Elfordult, megdőlt tábla","III. kerület, Óbuda-Békásmegyer,  Losonc u. 2",47.57711583597436,19.063231425192356,Forgalomtechnika,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171988/rossz-allapotu-ut,Rossz állapotú út,"III. kerület, Óbuda-Békásmegyer,  Királyok útja 15",47.57755144775681,19.063281784962925,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171989/sullyedt-fedlap-es-ut,Süllyedt fedlap és út,"III. kerület, Óbuda-Békásmegyer,  Szent János utca",47.57876146932201,19.063766525894213,Közművek,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171990/aszfalthiany-a-fedlap-korul,Aszfalthiány a fedlap körül,"III. kerület, Óbuda-Békásmegyer,  Királyok útja 89",47.583265858126225,19.064791510860815,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171991/megsullyedt-fedlapok,Megsüllyedt fedlapok,"III. kerület, Óbuda-Békásmegyer,  Királyok útja 105",47.58416776283025,19.064897193022556,Közművek,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171504/betondarab-zoldfeluleten,Betondarab zöldfelületen,"I. kerület, Várkerület,  Budapest 24",47.507555306813735,19.033426816250923,Parkok és zöldterületek,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/171505/nyitott-fedel,Nyitott fedél,"II. kerület,  Csalogány u. 23",47.50784338434672,19.03329136470634,Közművek,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/171506/fedlap-koruli-uthiba,Fedlap körüli úthiba,"I. kerület, Várkerület,  15/b",47.5059262450644,19.0250618857745,Kátyú,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/171507/megsullyedt-uttest,Megsüllyedt úttest,"I. kerület, Várkerület,  Vérmező út 14",47.50606757069977,19.02491838760386,Kátyú,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/171508/rossz-minosegu-ut,Rossz minőségű út,"III. kerület, Óbuda-Békásmegyer,  Királyok útja 141",47.58652363479247,19.065160476318333,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171509/repedezett-az-ut-a-fedlap-korul,Repedezett az út a fedlap körül,"III. kerület, Óbuda-Békásmegyer,  Királyok útja 55",47.58008769094284,19.064054829674287,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171510/repedezett-ut-a-megsullyedt-fedlap-korul,Repedezett út a megsüllyedt fedlap körül,"III. kerület, Óbuda-Békásmegyer,  Királyok útja 60",47.580944404738744,19.06429214424025,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171511/rendkivul-sok-katyu,Rendkívül sok kátyú,"III. kerület, Óbuda-Békásmegyer,  Királyok útja 60",47.58093716762404,19.06428745037486,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171512/tonkrement-javitas,Tönkrement javítás,"III. kerület, Óbuda-Békásmegyer,  Királyok útja 50",47.580440672550324,19.064156943869982,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171513/elfordult-tabla,Elfordult tábla,"III. kerület, Óbuda-Békásmegyer,  Királyok útja 38",47.57972401168001,19.0640464027517,Forgalomtechnika,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/171544/borzaszto-rossz-az-ut,Borzasztó rossz az út,"I. kerület, Várkerület,  Déli Pályaudvar M",47.500972646779175,19.024393173842924,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171545/egyre-rosszabb-a-fal-allapota,Egyre rosszabb a fal állapota,"I. kerület, Várkerület,  Déli pályaudvar M",47.500610237419494,19.025012764075907,Egyéb,Válaszra vár,False
https://jarokelo.hu/bejelentesek/budapest/171546/mocsaras-parkolo-600ft-ert,Mocsaras parkoló 600Ft-ért,"II. kerület,  Csalogány u. 41",47.5078696554888,19.031849677359524,Parkolás,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/171548/elfordult-tabla-nincs-felfestes,"Elfordult tábla, nincs felfestés","III. kerület, Óbuda-Békásmegyer,  Bogdáni út 15",47.550231351568684,19.038650750156094,Forgalomtechnika,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/171550/graffitis-epulet,Graffitis épület,"III. kerület, Óbuda-Békásmegyer,  Kunigunda útja 7",47.548484344604915,19.03453490043119,Graffiti,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171551/rongalt-tablak,Rongált táblák,"VIII. kerület, Józsefváros,  Vajdahunyad u. 54",47.48475676860926,19.072642244409103,Forgalomtechnika,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/171552/kidolt-poller,Kidőlt poller,"VIII. kerület, Józsefváros,  1082 Budapest Corvin-negyed Kisfaludy utca 40. fszt. 4. Kapucsengő: 4",47.4853206439338,19.071772118512342,Forgalomtechnika,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/171379/eltakart-tablak,Eltakart táblák,"XIV. kerület, Zugló,  Komócsy utca",47.52154,19.12271,Parkok és zöldterületek,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/171402/forgalombol-kivont-gepjarmu-fcm42x-kozteruleten-parkol,Forgalomból kivont gépjármű (FCM42X) közterületen parkol,"XII. kerület, Hegyvidék,  Ormódi u. 16",47.488999,19.006468,Elhagyott jármű,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/171182/molino,Molinó,"II. kerület,  Széll Kálmán tér M",47.506756,19.025499,Egyéb,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/171183/buzlo-lepcso,Bűzlő lépcső,"II. kerület,  Széll Kálmán tér M",47.50677,19.025472,Köztisztaság,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/171185/allandoan-letepett-plakatok,Állandóan letépett plakátok,"III. kerület, Óbuda-Békásmegyer,  Árpád fejedelem útja 125",47.531189,19.043484,Egyéb,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/171186/torott-vasuti-kerites,Törött vasúti kerítés,"III. kerület, Óbuda-Békásmegyer,  Árpád fejedelem útja 103",47.536511,19.046947,Közösségi közlekedés,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/171275/kozvilagitas-este-egy-ido-utan-kialszik,Közvilágítás este egy idő után kialszik,"XX. kerület, Pesterzsébet,  Ilona u. 13",47.4442534,19.1093924,Közvilágítás,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/170994/sok-szemet,Sok szemét,"III. kerület, Óbuda-Békásmegyer,  11.",47.601543,19.059965,Köztisztaság,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/170996/nyitott-elektromos-szekreny,Nyitott elektromos szekrény,"III. kerület, Óbuda-Békásmegyer,  Kossuth Lajos üdülőpart 136",47.594279,19.06923,Közművek,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/170997/rendszam-nelkuli-autok,Rendszám nélküli autók,"III. kerület, Óbuda-Békásmegyer,  Batthyány u. 70",47.591783,19.050991,Elhagyott jármű,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/171000/gyanus-jarmu,Gyanús jármű,"III. kerület, Óbuda-Békásmegyer,  Füst Milán u. 3",47.600468,19.059821,Elhagyott jármű,Válaszra vár,False
https://jarokelo.hu/bejelentesek/budapest/171002/botlasveszelyes-jarda,Botlásveszélyes járda,"III. kerület, Óbuda-Békásmegyer,  Gyűrű u. 12",47.599227,19.060406,Járda,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/170800/velelmezhetoen-hibas-tabla,Vélelmezhetően hibás tábla,"XVIII. kerület, Pestszentlőrinc-Pestszentimre,  Üllői út 392",47.4447711,19.1745871,Forgalomtechnika,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/174154/lyuk-a-hidon,Lyuk a hídon,"IV. kerület, Újpest,  Zsilip u. 9",47.5608428,19.0753642,Járda,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/173771/szemetes-kidolt,Szemetes kidőlt,"III. kerület, Óbuda-Békásmegyer,  Ányos u. 5",47.57193,19.0498321,Köztisztaság,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/173047/megdolt-tabla,Megdőlt tábla,"V. kerület, Belváros-Lipótváros,  Képíró u 1",47.48967307875125,19.05949026459039,Forgalomtechnika,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/173048/elfordult-rongalt-tabla,"Elfordult, rongált tábla","IX. kerület, Ferencváros,  Pipa u. 4",47.487073082755614,19.05904501817613,Forgalomtechnika,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/173049/pocsek-allapotu-tablak,Pocsék állapotú táblák,"IX. kerület, Ferencváros,  Vámház krt. 5",47.4874591481538,19.05863195797215,Forgalomtechnika,Megerősítésre vár,False
https://jarokelo.hu/bejelentesek/budapest/173051/felhaboritoan-rossz-ut,Felháborítóan rossz út,"IX. kerület, Ferencváros,  Közraktár u. 22. 2",47.48263493940891,19.063211829873897,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/173057/rossz-allapotu-ut,Rossz állapotú út,"XIII. kerület,  Népfürdő u. 3a",47.52852071144229,19.05675521457752,Kátyú,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/173059/rongalt-automata,Rongált automata,"XIII. kerület,  Viza utca",47.53010357981371,19.05799975952165,Graffiti,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/173060/betontomb-a-bokorban,Betontömb a bokorban,"XIII. kerület,  Népfürdő u. 17d",47.531122863323716,19.05815920325465,Parkok és zöldterületek,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/173061/rengeteg-ag-kidobva,Rengeteg ág kidobva,"III. kerület, Óbuda-Békásmegyer,  Árpád fejedelem útja 125",47.53164895446624,19.04349453949823,Köztisztaság,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/173064/ez-nem-mehlegelo-csak-gondozatlan,"Ez nem méhlegelő, csak gondozatlan!","III. kerület, Óbuda-Békásmegyer,  Árpád fejedelem útja 77",47.53220854477304,19.04323972965859,Parkok és zöldterületek,Megoldott,False
https://jarokelo.hu/bejelentesek/budapest/172698/laza-csatornafedel,Laza csatornafedél,"VIII. kerület, Józsefváros,  Tavaszmező u. 7-13",47.4906942,19.0772015,Közművek,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/172618/hianyzo-zebrak,Hiányzó zebrák,"III. kerület, Óbuda-Békásmegyer,  0306-Kiscelli utca - Zápor utca",47.5390664,19.0358765,Forgalomtechnika,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/172619/hianyzo-zebrak,Hiányzó zebrák,"III. kerület, Óbuda-Békásmegyer,  Kiscelli u. 65",47.5388806,19.0343712,Forgalomtechnika,Válaszra vár,False
https://jarokelo.hu/bejelentesek/budapest/172380/mely-katyu-csatornafedel,"Mély kátyú, csatornafedél","IV. kerület, Újpest,  Megyeri út 36",47.581905,19.090203,Kátyú,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/172304/nem-jol-van-beallitva-a-jelzolampa,Nem jól van beállítva a jelzőlámpa,"III. kerület, Óbuda-Békásmegyer,  Bécsi út 314",47.571343,19.017535,Forgalomtechnika,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/172321/zolditesi-javaslat,Zöldítési javaslat,"II. kerület,  Tölgyfa u. 2",47.51181698073511,19.0356791228962,Parkok és zöldterületek,Megoldatlan,False
https://jarokelo.hu/bejelentesek/budapest/176355/2-jardahiba-forgalmas-zebra-mellett,"2 járdahiba, forgalmas zebra mellett","II. kerület,  Mechwart tér 48",47.51090727730166,19.032332657063726,Járda,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/176357/tablahibak,Táblahibák,"II. kerület,  Margit körút 48",47.511055836296975,19.032606242375184,Forgalomtechnika,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/176358/pocsek-allapotu-jarda,Pocsék állapotú járda,"II. kerület,  Kapás u. 8",47.50818422508754,19.03290262651292,Járda,Megoldásra vár,False
https://jarokelo.hu/bejelentesek/budapest/176360/fedlap-kozepe-hianyzik,Fedlap közepe hiányzik,"I. kerület, Várkerület,  Batthyány tér 2",47.50673567767472,19.03826972673418,Járda,Megoldott,False
